sample_id	cram_file_gcp	cram_index_gcp	cram_file_aws	cram_index_aws	cram_file_md5	cram_file_size	cram_index_md5
GTEX-13X6J-0002-SM-6WSAI	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-13X6J-0002-SM-6WSAI.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-13X6J-0002-SM-6WSAI.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6J-0002-SM-6WSAI.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6J-0002-SM-6WSAI.crai	cf6eea43dc0aa4298f7b7d61ff2bbfa3	47699482019	2fd7c2f232c654917e5a584643f3a06e
GTEX-13X6K-0003-SM-6WSAL	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-13X6K-0003-SM-6WSAL.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-13X6K-0003-SM-6WSAL.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6K-0003-SM-6WSAL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6K-0003-SM-6WSAL.crai	f449bf18af7dda770ea321fb684e73a2	50876611021	847852dbfcbd63c224f2eecb480640d2
GTEX-145MF-0004-SM-7DRP1	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MF-0004-SM-7DRP1.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MF-0004-SM-7DRP1.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MF-0004-SM-7DRP1.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MF-0004-SM-7DRP1.crai	12668d07ab2342bb986f0702151628d6	31934158063	4defbbe40068f80a7b5d904dc2ae116f
GTEX-145MG-0002-SM-7DROJ	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MG-0002-SM-7DROJ.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MG-0002-SM-7DROJ.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MG-0002-SM-7DROJ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MG-0002-SM-7DROJ.crai	dddf789d25c7070dab35c24a683dee08	38482014699	cd915142ff32954ca14e873a439f2c29
GTEX-145MH-0001-SM-7DRP2	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MH-0001-SM-7DRP2.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MH-0001-SM-7DRP2.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MH-0001-SM-7DRP2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MH-0001-SM-7DRP2.crai	89c7bd66d65066283548554d30f70529	33186556920	49f735478fa0d4879f40174a2a2c04f4
GTEX-145MI-0001-SM-7DRO7	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MI-0001-SM-7DRO7.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MI-0001-SM-7DRO7.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MI-0001-SM-7DRO7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MI-0001-SM-7DRO7.crai	72bf8d25b585537f6d5f014a6e4873d7	33993272324	a8939862e1b49cd811a6154f0d82dccd
GTEX-145MN-0001-SM-7DROT	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MN-0001-SM-7DROT.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MN-0001-SM-7DROT.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MN-0001-SM-7DROT.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MN-0001-SM-7DROT.crai	9d2d792dd1508267c6609edf9964ef3f	37467717958	8d86a39f638de4ed2ede19ec5f9de6fc
GTEX-145MO-0001-SM-7DROL	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MO-0001-SM-7DROL.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-145MO-0001-SM-7DROL.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MO-0001-SM-7DROL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MO-0001-SM-7DROL.crai	5c896266759db9033ba41dff5ddc01af	77775163447	a167656064d3884330688814f9b0602a
GTEX-146FH-0002-SM-6WSBB	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-146FH-0002-SM-6WSBB.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-146FH-0002-SM-6WSBB.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FH-0002-SM-6WSBB.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FH-0002-SM-6WSBB.crai	da8380188f5e0f9c15b1f04f76f3666e	42646780594	547255674ee0dc3e641a3c9f8675cad7
GTEX-146FQ-0003-SM-6WSCH	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-146FQ-0003-SM-6WSCH.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-146FQ-0003-SM-6WSCH.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FQ-0003-SM-6WSCH.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FQ-0003-SM-6WSCH.crai	6043eb5e5180b5eb92d3fc102fe5ef3c	48530984022	8b4f1e04a94050c4a38a923360da6668
GTEX-146FR-0004-SM-6WSBD	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-146FR-0004-SM-6WSBD.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-146FR-0004-SM-6WSBD.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FR-0004-SM-6WSBD.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FR-0004-SM-6WSBD.crai	476ecf59396e93edf6a3298d85bbf0f7	48248159683	632fe69fc4b772b624cdfa14faace260
GTEX-14753-0003-SM-6WSBF	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14753-0003-SM-6WSBF.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14753-0003-SM-6WSBF.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14753-0003-SM-6WSBF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14753-0003-SM-6WSBF.crai	28a9661b9a58bc1d542da3ee4602dd53	45855916815	c5d3e67d35aac1b85466d8269e4130b9
GTEX-1477Z-0003-SM-6WSBA	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1477Z-0003-SM-6WSBA.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1477Z-0003-SM-6WSBA.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1477Z-0003-SM-6WSBA.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1477Z-0003-SM-6WSBA.crai	1ea2b2da420a5e66ed560664f8ac1b1c	50944772567	1aa78ca02eccfc2bf5260c2e0df861c2
GTEX-147F3-0002-SM-6WSBE	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147F3-0002-SM-6WSBE.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147F3-0002-SM-6WSBE.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F3-0002-SM-6WSBE.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F3-0002-SM-6WSBE.crai	24b9caa7079e56d51db9819804626d20	51632607921	1910e11e4eefd5f1bd21544b80ea42d8
GTEX-147F4-0003-SM-6WSBG	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147F4-0003-SM-6WSBG.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147F4-0003-SM-6WSBG.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F4-0003-SM-6WSBG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F4-0003-SM-6WSBG.crai	0385a9874661424c8c506393e4ae9ce5	51499943297	b105f68332e0de3b23024b4f57147c1f
GTEX-147GR-0003-SM-6WSBC	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147GR-0003-SM-6WSBC.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147GR-0003-SM-6WSBC.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147GR-0003-SM-6WSBC.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147GR-0003-SM-6WSBC.crai	5598e014982deb6b274a18ef254bead5	53296048561	4a883b6e9bec37aa76c5c1f97b10e480
GTEX-147JS-0003-SM-7DRO2	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147JS-0003-SM-7DRO2.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-147JS-0003-SM-7DRO2.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147JS-0003-SM-7DRO2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147JS-0003-SM-7DRO2.crai	5bc7a0785d6e4b9b89adb2346f617b3b	34337448762	1d62231fa56e3f7273996ce604d9325f
GTEX-148VI-0002-SM-7DROU	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-148VI-0002-SM-7DROU.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-148VI-0002-SM-7DROU.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VI-0002-SM-7DROU.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VI-0002-SM-7DROU.crai	32755094d16c713dc3629afccc251d89	35724045934	9b5c914b033b3e0f3f5067d21fb4967a
GTEX-148VJ-0002-SM-7DRO4	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-148VJ-0002-SM-7DRO4.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-148VJ-0002-SM-7DRO4.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VJ-0002-SM-7DRO4.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VJ-0002-SM-7DRO4.crai	57065ac14e4454b894580f5db4a97289	39438356971	5ddca7b68da731d07df8f4457d35ab57
GTEX-1497J-0004-SM-7DRPQ	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1497J-0004-SM-7DRPQ.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1497J-0004-SM-7DRPQ.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1497J-0004-SM-7DRPQ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1497J-0004-SM-7DRPQ.crai	9383e1fa2fc3eb579c29ac10f595cf19	39618934730	40d400e4767a1a155768112417c5657b
GTEX-14A5H-0004-SM-7DRO9	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14A5H-0004-SM-7DRO9.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14A5H-0004-SM-7DRO9.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5H-0004-SM-7DRO9.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5H-0004-SM-7DRO9.crai	c2677bad0181678fd62f3343b365f3b7	76368603248	b61b5ed3f57d3f74ffb4d0821ee51678
GTEX-14A5I-0004-SM-7DRO1	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14A5I-0004-SM-7DRO1.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14A5I-0004-SM-7DRO1.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5I-0004-SM-7DRO1.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5I-0004-SM-7DRO1.crai	252106329f47295df677374c88162b24	79341888825	3da083ea845192a7a449c1855414ab12
GTEX-14A6H-0003-SM-7DROY	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14A6H-0003-SM-7DROY.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14A6H-0003-SM-7DROY.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A6H-0003-SM-7DROY.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A6H-0003-SM-7DROY.crai	9beea284a7b590af4132d33dd9c81729	39885044639	c88f822f5d918328550f400a7c42fe79
GTEX-14ABY-0003-SM-7DRQD	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ABY-0003-SM-7DRQD.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ABY-0003-SM-7DRQD.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ABY-0003-SM-7DRQD.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ABY-0003-SM-7DRQD.crai	0dac814ed017754f432014e80afbad5b	37399623578	b8ffe654e12c53a8155366ff8293fc83
GTEX-14AS3-0003-SM-7DRO8	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14AS3-0003-SM-7DRO8.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14AS3-0003-SM-7DRO8.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14AS3-0003-SM-7DRO8.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14AS3-0003-SM-7DRO8.crai	c941dacb70164d83e64751c29270e4c6	39675622966	6f2b6c19e67008ae17297a943ff211e4
GTEX-14ASI-0001-SM-7DROX	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ASI-0001-SM-7DROX.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ASI-0001-SM-7DROX.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ASI-0001-SM-7DROX.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ASI-0001-SM-7DROX.crai	52faf1a5ccdafa7c4bf7da21026fc298	80906038092	977bf60f697237220ae91f0a553ed4c1
GTEX-14B4R-0004-SM-7DRQ2	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14B4R-0004-SM-7DRQ2.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14B4R-0004-SM-7DRQ2.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14B4R-0004-SM-7DRQ2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14B4R-0004-SM-7DRQ2.crai	4c8cbfd86c6192ade638feda3b753920	32946069346	1c416c05f76b2606a2fdf6916ecb9b1b
GTEX-14BIL-0004-SM-7DRO6	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BIL-0004-SM-7DRO6.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BIL-0004-SM-7DRO6.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIL-0004-SM-7DRO6.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIL-0004-SM-7DRO6.crai	4d074da476df83fe8831f1ae72cbca9e	34326870094	6f2c295224729405b4e44a2f5f9d88a7
GTEX-14BIM-0002-SM-7DROA	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BIM-0002-SM-7DROA.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BIM-0002-SM-7DROA.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIM-0002-SM-7DROA.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIM-0002-SM-7DROA.crai	fb7edbd9db52da97058439b336519b1d	40580327499	a375ee4fbf76bb61a2d5a7608429d213
GTEX-14BIN-0004-SM-7DROI	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BIN-0004-SM-7DROI.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BIN-0004-SM-7DROI.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIN-0004-SM-7DROI.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIN-0004-SM-7DROI.crai	3b54b1cde65ba62418c19da3607020a8	39569277165	08e64432f078ba71c3c7f8e198488eaa
GTEX-14BMU-0003-SM-7DRNV	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BMU-0003-SM-7DRNV.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BMU-0003-SM-7DRNV.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMU-0003-SM-7DRNV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMU-0003-SM-7DRNV.crai	bc5fcb0613888d25d5f1a8573b72e415	36771877939	82403dc1b5c95eaf6b94956a61a3c7ec
GTEX-14BMV-0002-SM-7DRNQ	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BMV-0002-SM-7DRNQ.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14BMV-0002-SM-7DRNQ.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMV-0002-SM-7DRNQ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMV-0002-SM-7DRNQ.crai	01e18ba8925337e2fce2801f2d190b2d	33416769530	fda0c9a7ecb49d767567e84ae9d74994
GTEX-14C38-0003-SM-7DRO3	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14C38-0003-SM-7DRO3.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14C38-0003-SM-7DRO3.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C38-0003-SM-7DRO3.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C38-0003-SM-7DRO3.crai	b0909bbeb3d1f2ca1ead543cafc8726d	36022406081	154bb33a7a64ce634ff4212c5b641915
GTEX-14C39-0004-SM-7DROE	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14C39-0004-SM-7DROE.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14C39-0004-SM-7DROE.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C39-0004-SM-7DROE.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C39-0004-SM-7DROE.crai	078ad2dda1f0a90390f4a4fef431ab12	33859349417	a4bdf6366493be0c668fcd6d80000f03
GTEX-14C5O-0002-SM-7DRQF	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14C5O-0002-SM-7DRQF.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14C5O-0002-SM-7DRQF.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C5O-0002-SM-7DRQF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C5O-0002-SM-7DRQF.crai	022a3da1e172219ec7475503010f08b5	34080845434	a24d449bd046340bebe8378669b92427
GTEX-14DAQ-0004-SM-7DROH	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14DAQ-0004-SM-7DROH.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14DAQ-0004-SM-7DROH.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAQ-0004-SM-7DROH.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAQ-0004-SM-7DROH.crai	c56209da89f5ce2be44153ee2e15dcae	38276151094	777ff879823cf9e55ab1591ecba67281
GTEX-14DAR-0004-SM-7DROF	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14DAR-0004-SM-7DROF.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14DAR-0004-SM-7DROF.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAR-0004-SM-7DROF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAR-0004-SM-7DROF.crai	956a67b2d3de4028b8ca07c81dcef949	35404635515	981817bbb1e8d0d97bb88cd33f45299a
GTEX-14E1K-0003-SM-7DROG	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E1K-0003-SM-7DROG.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E1K-0003-SM-7DROG.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E1K-0003-SM-7DROG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E1K-0003-SM-7DROG.crai	ae58b752acf903ba524d821af6ac2717	38719886132	f9a7b077919dc6089a1a330d3b220db4
GTEX-14E6C-0002-SM-7DROW	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E6C-0002-SM-7DROW.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E6C-0002-SM-7DROW.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6C-0002-SM-7DROW.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6C-0002-SM-7DROW.crai	f46407daae746a2295521c3f03ff4fc1	39516271989	037c4b2137de88c17129b6c7fe60f9c1
GTEX-14E6D-0002-SM-7DROV	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E6D-0002-SM-7DROV.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E6D-0002-SM-7DROV.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6D-0002-SM-7DROV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6D-0002-SM-7DROV.crai	682047e5b0f392def3ef6ea841e4b854	40647784468	614f74b5284bdbd575aff5cbbd63c796
GTEX-14E6E-0001-SM-7DRNZ	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E6E-0001-SM-7DRNZ.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E6E-0001-SM-7DRNZ.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6E-0001-SM-7DRNZ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6E-0001-SM-7DRNZ.crai	e6424ac72f761005929f01b720ac8967	32330730847	0ff5a258acc47d3422a654ed35af72b9
GTEX-14E7W-0001-SM-7DROS	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E7W-0001-SM-7DROS.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14E7W-0001-SM-7DROS.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E7W-0001-SM-7DROS.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E7W-0001-SM-7DROS.crai	7efdffef70c0b4a05441b5a40b67ce6f	35405884719	3af7113a9b0930691155a892b0a449f0
GTEX-14H4A-0003-SM-7DRO5	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14H4A-0003-SM-7DRO5.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14H4A-0003-SM-7DRO5.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14H4A-0003-SM-7DRO5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14H4A-0003-SM-7DRO5.crai	6e52ac49154f935d76057104a197f518	38467867222	e9df17edd3d6243bc27b2ea77a2f1e5c
GTEX-14ICK-0004-SM-7DROB	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ICK-0004-SM-7DROB.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ICK-0004-SM-7DROB.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ICK-0004-SM-7DROB.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ICK-0004-SM-7DROB.crai	0f395df6004f99bc4dcee582c554bfe4	44424287064	298b8adccf6f63648183dfc0a1a656c9
GTEX-14ICL-0004-SM-7DRNX	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ICL-0004-SM-7DRNX.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14ICL-0004-SM-7DRNX.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ICL-0004-SM-7DRNX.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ICL-0004-SM-7DRNX.crai	fa2223017d2abc170bc20dd1c9e76106	34107230286	4f03bc4bc4f763e56c5cf58fe83e6dc2
GTEX-14JG1-0002-SM-7DRNT	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14JG1-0002-SM-7DRNT.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14JG1-0002-SM-7DRNT.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14JG1-0002-SM-7DRNT.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14JG1-0002-SM-7DRNT.crai	77332d4c003c1be7a54afc13c19f552c	34198068963	29c8b3429e00640504698c67ca4f42f5
GTEX-14JG6-0004-SM-7DRNR	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14JG6-0004-SM-7DRNR.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14JG6-0004-SM-7DRNR.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14JG6-0004-SM-7DRNR.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14JG6-0004-SM-7DRNR.crai	dd63b5d47bfdcc48594096f2ef47d665	35977700740	371e82944a493408548b390faf90ef04
GTEX-14JIY-0004-SM-7DRNU	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14JIY-0004-SM-7DRNU.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14JIY-0004-SM-7DRNU.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14JIY-0004-SM-7DRNU.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14JIY-0004-SM-7DRNU.crai	54366dd5164675b9c499e16f9a771560	40908064333	37b11ab19b34a425195440b7b693b5d5
GTEX-14LLW-0002-SM-7DRNS	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14LLW-0002-SM-7DRNS.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14LLW-0002-SM-7DRNS.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14LLW-0002-SM-7DRNS.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14LLW-0002-SM-7DRNS.crai	e760a4d4567a70cae5788ee8fe19a9d9	35599643235	7a73d8d2fb70fa743360f954dad4553d
GTEX-14LZ3-0003-SM-7DLGY	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14LZ3-0003-SM-7DLGY.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-14LZ3-0003-SM-7DLGY.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14LZ3-0003-SM-7DLGY.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14LZ3-0003-SM-7DLGY.crai	d7a9d0034992bc882d6160ab96f33b37	35567256192	5d7bd3ba9be9ec56d11c3bd2ffeb8cc0
